"sale_id";"sale_date";"customer_id";"customer_email";"sku";"product_name";"quantity";"unit_price";"total_amount";"status"
"ECO-012-2025";"08/10/2025";"CUST-1012";"jessica_simoes@aeiou.pt";"ERP-LAP-001-2024";"Logitech MX Keys Mechanical Keyboard";"1";"121,32";"933,46";"completed"
"ECO-013-2025";"09/10/2025";"CUST-1013";"ofelia.raposo39@hotmail.com";"ERP-TAB-003-2024";"LG UltraWide 34"" Monitor";"3";"1418,71";"2801,00";"pending"
"ECO-014-2025";"08/10/2025";"CUST-1014";"marta_neto57@sapo.pt";"ERP-LAP-001-2024";"LG UltraWide 34"" Monitor";"2";"1014,76";"2241,16";"completed"
"ECO-015-2025";"02/10/2025";"CUST-1015";"julio18@sapo.pt";"ERP-LAP-001-2024";"ASUS VivoBook 15 Laptop";"3";"295,84";"591,63";"pending"
"ECO-016-2025";"07/10/2025";"CUST-1016";"igor.oliveira@mail.pt";"ERP-LAP-001-2024";"ASUS VivoBook 15 Laptop";"2";"940,75";"1419,95";"completed"
"ECO-017-2025";"05/10/2025";"CUST-1017";"carminho.soares32@outlook.com";"ERP-TAB-003-2024";"Logitech MX Keys Mechanical Keyboard";"2";"104,80";"2299,39";"completed"
"ECO-018-2025";"02/10/2025";"CUST-1018";"matilde.borges@portugalmail.pt";"ERP-LAP-001-2024";"LG UltraWide 34"" Monitor";"3";"1267,30";"1014,55";"completed"
"ECO-019-2025";"09/10/2025";"CUST-1019";"tomas70@sapo.pt";"ERP-KEY-005-2024";"LG UltraWide 34"" Monitor";"2";"779,65";"579,99";"completed"
"ECO-020-2025";"07/10/2025";"CUST-1020";"ofelia_figueiredo@portugalmail.pt";"ERP-KEY-005-2024";"Apple iPad Pro 12.9 512GB";"2";"285,02";"1181,93";"completed"
"ECO-021-2025";"05/10/2025";"CUST-1021";"madalena_matos87@yahoo.com";"ERP-PHONE-002-2024";"LG UltraWide 34"" Monitor";"3";"605,59";"1826,31";"completed"
"ECO-022-2025";"08/10/2025";"CUST-1022";"igor.barbosa47@yahoo.com";"ERP-MON-004-2024";"ASUS VivoBook 15 Laptop";"3";"1496,47";"2862,17";"pending"
"ECO-023-2025";"01/10/2025";"CUST-1023";"mara79@yahoo.com";"ERP-PHONE-002-2024";"LG UltraWide 34"" Monitor";"3";"330,64";"2107,16";"processing"
"ECO-024-2025";"02/10/2025";"CUST-1024";"madalena_fernandes@live.com";"ERP-MOU-006-2024";"Apple iPad Pro 12.9 512GB";"2";"932,02";"879,84";"completed"
"ECO-025-2025";"04/10/2025";"CUST-1025";"filipa83@live.com";"ERP-KEY-005-2024";"Samsung Galaxy S24 Ultra";"2";"1372,37";"484,12";"pending"
"ECO-026-2025";"01/10/2025";"CUST-1026";"carlota81@sapo.pt";"ERP-LAP-001-2024";"ASUS VivoBook 15 Laptop";"2";"957,17";"1358,34";"completed"
"ECO-027-2025";"08/10/2025";"CUST-1027";"natalia74@outlook.com";"ERP-MON-004-2024";"Logitech MX Keys Mechanical Keyboard";"2";"276,94";"1715,36";"pending"
"ECO-028-2025";"07/10/2025";"CUST-1028";"jessica.coelho@portugalmail.pt";"ERP-PHONE-002-2024";"Apple iPad Pro 12.9 512GB";"2";"503,82";"1569,71";"completed"
"ECO-029-2025";"09/10/2025";"CUST-1029";"valter_raposo28@mail.pt";"ERP-LAP-001-2024";"Apple iPad Pro 12.9 512GB";"3";"1258,56";"2512,60";"completed"
"ECO-030-2025";"02/10/2025";"CUST-1030";"nuno23@yahoo.com";"ERP-MOU-006-2024";"Logitech MX Keys Mechanical Keyboard";"3";"110,99";"1589,46";"completed"
"ECO-031-2025";"09/10/2025";"CUST-1031";"frederica.maia19@mail.pt";"ERP-MON-004-2024";"Apple iPad Pro 12.9 512GB";"1";"882,98";"718,02";"pending"
"ECO-032-2025";"01/10/2025";"CUST-1032";"tome77@gmail.com";"ERP-LAP-001-2024";"Samsung Galaxy S24 Ultra";"1";"608,26";"1050,69";"processing"
"ECO-033-2025";"08/10/2025";"CUST-1033";"cesar_garcia@gmail.com";"ERP-LAP-001-2024";"Logitech MX Keys Mechanical Keyboard";"1";"377,82";"1240,71";"pending"
"ECO-034-2025";"03/10/2025";"CUST-1034";"frederico.araujo30@aeiou.pt";"ERP-TAB-003-2024";"Samsung Galaxy S24 Ultra";"2";"973,43";"2981,25";"pending"
"ECO-035-2025";"06/10/2025";"CUST-1035";"luis.faria@portugalmail.pt";"ERP-PHONE-002-2024";"Samsung Galaxy S24 Ultra";"2";"1171,65";"2267,43";"pending"
"ECO-036-2025";"06/10/2025";"CUST-1036";"cecilia65@hotmail.com";"ERP-PHONE-002-2024";"Logitech MX Master 3S Mouse";"3";"1249,23";"1621,18";"completed"
"ECO-037-2025";"06/10/2025";"CUST-1037";"mario_sousa@hotmail.com";"ERP-MON-004-2024";"Logitech MX Master 3S Mouse";"2";"1074,71";"2338,20";"completed"
"ECO-038-2025";"05/10/2025";"CUST-1038";"olivia34@live.com";"ERP-LAP-001-2024";"Logitech MX Master 3S Mouse";"2";"930,73";"1698,35";"completed"
"ECO-039-2025";"08/10/2025";"CUST-1039";"julia.ramos@yahoo.com";"ERP-KEY-005-2024";"LG UltraWide 34"" Monitor";"3";"357,94";"1995,57";"processing"
"ECO-040-2025";"02/10/2025";"CUST-1040";"frederica87@yahoo.com";"ERP-LAP-001-2024";"LG UltraWide 34"" Monitor";"1";"135,42";"585,32";"pending"
"ECO-041-2025";"07/10/2025";"CUST-1041";"francisca22@sapo.pt";"ERP-KEY-005-2024";"Logitech MX Master 3S Mouse";"3";"894,46";"214,42";"pending"
"ECO-042-2025";"05/10/2025";"CUST-1042";"julieta40@sapo.pt";"ERP-MOU-006-2024";"Logitech MX Master 3S Mouse";"1";"463,04";"1289,04";"pending"
"ECO-043-2025";"03/10/2025";"CUST-1043";"amelia66@hotmail.com";"ERP-MON-004-2024";"Apple iPad Pro 12.9 512GB";"3";"1255,12";"2634,23";"pending"
"ECO-044-2025";"03/10/2025";"CUST-1044";"adriana_neto@gmail.com";"ERP-TAB-003-2024";"Samsung Galaxy S24 Ultra";"1";"1442,82";"2621,83";"pending"
"ECO-045-2025";"08/10/2025";"CUST-1045";"leticia.ferreira@sapo.pt";"ERP-MOU-006-2024";"LG UltraWide 34"" Monitor";"1";"1335,01";"796,57";"completed"
"ECO-046-2025";"08/10/2025";"CUST-1046";"pedro52@gmail.com";"ERP-PHONE-002-2024";"ASUS VivoBook 15 Laptop";"1";"784,66";"2532,64";"completed"
"ECO-047-2025";"09/10/2025";"CUST-1047";"marco.amaral@outlook.com";"ERP-MOU-006-2024";"Apple iPad Pro 12.9 512GB";"3";"482,69";"1319,84";"pending"
"ECO-048-2025";"08/10/2025";"CUST-1048";"rafael67@mail.pt";"ERP-LAP-001-2024";"Logitech MX Keys Mechanical Keyboard";"2";"383,07";"2458,06";"completed"
"ECO-049-2025";"05/10/2025";"CUST-1049";"paula_abreu@live.com";"ERP-TAB-003-2024";"Logitech MX Keys Mechanical Keyboard";"1";"402,35";"2950,00";"completed"
"ECO-050-2025";"04/10/2025";"CUST-1050";"elias53@gmail.com";"ERP-MON-004-2024";"Samsung Galaxy S24 Ultra";"2";"869,41";"1781,20";"completed"
"ECO-051-2025";"04/10/2025";"CUST-1051";"luna32@outlook.com";"ERP-KEY-005-2024";"Logitech MX Keys Mechanical Keyboard";"1";"496,36";"1268,19";"pending"
"ECO-052-2025";"04/10/2025";"CUST-1052";"diogo.teixeira@aeiou.pt";"ERP-MON-004-2024";"Logitech MX Keys Mechanical Keyboard";"1";"344,24";"1551,90";"pending"
"ECO-053-2025";"09/10/2025";"CUST-1053";"valter32@live.com";"ERP-LAP-001-2024";"Samsung Galaxy S24 Ultra";"3";"1267,61";"764,73";"pending"
"ECO-054-2025";"04/10/2025";"CUST-1054";"joao23@gmail.com";"ERP-PHONE-002-2024";"Samsung Galaxy S24 Ultra";"3";"1256,86";"1120,62";"pending"
"ECO-055-2025";"09/10/2025";"CUST-1055";"elisa_andrade@outlook.com";"ERP-LAP-001-2024";"Logitech MX Keys Mechanical Keyboard";"3";"957,63";"187,02";"completed"
"ECO-056-2025";"01/10/2025";"CUST-1056";"amelia_pinto@gmail.com";"ERP-TAB-003-2024";"ASUS VivoBook 15 Laptop";"3";"423,91";"707,10";"completed"
"ECO-057-2025";"09/10/2025";"CUST-1057";"fabiana_amorim99@sapo.pt";"ERP-KEY-005-2024";"Logitech MX Master 3S Mouse";"3";"1109,23";"1804,67";"completed"
"ECO-058-2025";"09/10/2025";"CUST-1058";"nuria_andrade@yahoo.com";"ERP-MOU-006-2024";"ASUS VivoBook 15 Laptop";"1";"913,17";"603,50";"processing"
"ECO-059-2025";"02/10/2025";"CUST-1059";"francisco.gomes@hotmail.com";"ERP-PHONE-002-2024";"Logitech MX Master 3S Mouse";"1";"1235,18";"2021,74";"completed"
"ECO-060-2025";"06/10/2025";"CUST-1060";"camila_moura@hotmail.com";"ERP-MON-004-2024";"Logitech MX Keys Mechanical Keyboard";"1";"335,31";"1831,59";"pending"
"ECO-061-2025";"05/10/2025";"CUST-1061";"sofia36@outlook.com";"ERP-KEY-005-2024";"Apple iPad Pro 12.9 512GB";"2";"625,95";"1122,84";"completed"
"ECO-062-2025";"05/10/2025";"CUST-1062";"raul.andrade45@portugalmail.pt";"ERP-MOU-006-2024";"Apple iPad Pro 12.9 512GB";"3";"1327,92";"1837,59";"completed"
"ECO-063-2025";"09/10/2025";"CUST-1063";"julia10@live.com";"ERP-KEY-005-2024";"LG UltraWide 34"" Monitor";"2";"434,21";"1541,92";"pending"
"ECO-064-2025";"03/10/2025";"CUST-1064";"jorge_nobre44@gmail.com";"ERP-MOU-006-2024";"LG UltraWide 34"" Monitor";"3";"335,92";"2142,37";"completed"
"ECO-065-2025";"04/10/2025";"CUST-1065";"duarte_raposo80@live.com";"ERP-MON-004-2024";"Logitech MX Keys Mechanical Keyboard";"1";"1227,63";"2590,26";"pending"
"ECO-066-2025";"09/10/2025";"CUST-1066";"luisa.goncalves32@outlook.com";"ERP-KEY-005-2024";"Logitech MX Master 3S Mouse";"3";"118,19";"1451,28";"processing"
"ECO-067-2025";"02/10/2025";"CUST-1067";"helio_magalhaes39@outlook.com";"ERP-TAB-003-2024";"ASUS VivoBook 15 Laptop";"1";"1380,67";"2008,02";"processing"
"ECO-068-2025";"05/10/2025";"CUST-1068";"lourenco94@sapo.pt";"ERP-PHONE-002-2024";"Samsung Galaxy S24 Ultra";"3";"370,71";"2340,40";"completed"
"ECO-069-2025";"02/10/2025";"CUST-1069";"leticia92@portugalmail.pt";"ERP-LAP-001-2024";"Logitech MX Keys Mechanical Keyboard";"3";"181,27";"1321,45";"completed"
"ECO-070-2025";"04/10/2025";"CUST-1070";"vitor43@live.com";"ERP-MON-004-2024";"ASUS VivoBook 15 Laptop";"2";"1207,05";"149,11";"completed"
